example_id                                                                                     | status  | run_time               |
./spec/models/admin_notification_spec.rb[1:1:1:2]                                              | passed  | 0.02929 seconds        |
./spec/models/admin_notification_spec.rb[1:1:1:3]                                              | passed  | 0.02431 seconds        |
./spec/models/admin_notification_spec.rb[1:1:1:4]                                              | passed  | 0.03219 seconds        |
./spec/models/admin_notification_spec.rb[1:1:2:1]                                              | passed  | 0.0274 seconds         |
./spec/models/admin_notification_spec.rb[1:1:2:2]                                              | passed  | 0.02377 seconds        |
./spec/models/admin_notification_spec.rb[1:1:2:3]                                              | passed  | 0.03352 seconds        |
./spec/models/admin_notification_spec.rb[1:1:3:1]                                              | passed  | 0.02953 seconds        |
./spec/models/admin_notification_spec.rb[1:1:3:2]                                              | passed  | 0.02951 seconds        |
./spec/models/admin_notification_spec.rb[1:1:3:3]                                              | passed  | 0.03312 seconds        |
./spec/models/admin_notification_spec.rb[1:1:4:1]                                              | passed  | 0.03219 seconds        |
./spec/models/admin_notification_spec.rb[1:1:4:2]                                              | passed  | 0.0327 seconds         |
./spec/models/admin_notification_spec.rb[1:1:4:3]                                              | passed  | 0.03174 seconds        |
./spec/models/admin_notification_spec.rb[1:2]                                                  | passed  | 0.00865 seconds        |
./spec/models/admin_notification_spec.rb[1:3]                                                  | passed  | 0.00542 seconds        |
./spec/models/admin_notification_spec.rb[1:4]                                                  | passed  | 0.00742 seconds        |
./spec/models/admin_notification_spec.rb[1:5]                                                  | passed  | 0.00779 seconds        |
./spec/models/admin_notification_spec.rb[1:6:1]                                                | passed  | 0.0068 seconds         |
./spec/models/admin_notification_spec.rb[1:6:2]                                                | passed  | 0.00601 seconds        |
./spec/models/admin_notification_spec.rb[1:6:3]                                                | passed  | 0.00606 seconds        |
./spec/models/admin_notification_spec.rb[1:6:4]                                                | passed  | 0.00737 seconds        |
./spec/models/admin_notification_spec.rb[1:6:5]                                                | passed  | 0.00615 seconds        |
./spec/models/admin_notification_spec.rb[1:6:6]                                                | passed  | 0.00668 seconds        |
./spec/models/admin_notification_spec.rb[1:6:7]                                                | passed  | 0.00631 seconds        |
./spec/models/admin_notification_spec.rb[1:7:1]                                                | passed  | 0.00636 seconds        |
./spec/models/admin_notification_spec.rb[1:8:1]                                                | passed  | 0.04183 seconds        |
./spec/models/administrator_spec.rb[1:1:1]                                                     | passed  | 0.01515 seconds        |
./spec/models/administrator_spec.rb[1:1:2]                                                     | passed  | 0.01469 seconds        |
./spec/models/administrator_spec.rb[1:1:3]                                                     | passed  | 0.02244 seconds        |
./spec/models/administrator_spec.rb[1:2:1]                                                     | passed  | 0.01539 seconds        |
./spec/models/administrator_spec.rb[1:2:2]                                                     | passed  | 0.01546 seconds        |
./spec/models/ahoy/data_source_spec.rb[1:1:1]                                                  | passed  | 0.01223 seconds        |
./spec/models/ahoy/data_source_spec.rb[1:1:2]                                                  | passed  | 0.01322 seconds        |
./spec/models/ahoy/data_source_spec.rb[1:1:3]                                                  | passed  | 0.01385 seconds        |
./spec/models/banner_spec.rb[1:1:1:1]                                                          | passed  | 0.01764 seconds        |
./spec/models/banner_spec.rb[1:1:1:2:1]                                                        | passed  | 0.01655 seconds        |
./spec/models/banner_spec.rb[1:1:1:2:2]                                                        | passed  | 0.01851 seconds        |
./spec/models/banner_spec.rb[1:1:1:2:3]                                                        | passed  | 0.0196 seconds         |
./spec/models/banner_spec.rb[1:1:1:2:4]                                                        | passed  | 0.02299 seconds        |
./spec/models/banner_spec.rb[1:1:1:2:5]                                                        | passed  | 0.02824 seconds        |
./spec/models/banner_spec.rb[1:1:2:1:1]                                                        | passed  | 0.02712 seconds        |
./spec/models/banner_spec.rb[1:1:2:1:2]                                                        | passed  | 0.02636 seconds        |
./spec/models/banner_spec.rb[1:1:2:1:3]                                                        | passed  | 0.04369 seconds        |
./spec/models/banner_spec.rb[1:1:2:1:4]                                                        | passed  | 0.03114 seconds        |
./spec/models/banner_spec.rb[1:1:2:2:1]                                                        | passed  | 0.029 seconds          |
./spec/models/banner_spec.rb[1:1:2:2:2]                                                        | passed  | 0.02712 seconds        |
./spec/models/banner_spec.rb[1:1:2:2:3]                                                        | passed  | 0.03372 seconds        |
./spec/models/banner_spec.rb[1:1:2:3:1]                                                        | passed  | 0.02896 seconds        |
./spec/models/banner_spec.rb[1:1:2:3:2]                                                        | passed  | 0.02755 seconds        |
./spec/models/banner_spec.rb[1:1:2:3:3]                                                        | passed  | 0.02847 seconds        |
./spec/models/banner_spec.rb[1:1:2:4:1]                                                        | passed  | 0.02984 seconds        |
./spec/models/banner_spec.rb[1:1:2:4:2]                                                        | passed  | 0.0281 seconds         |
./spec/models/banner_spec.rb[1:1:2:4:3]                                                        | passed  | 0.03092 seconds        |
./spec/models/banner_spec.rb[1:2]                                                              | passed  | 0.00905 seconds        |
./spec/models/banner_spec.rb[1:3]                                                              | passed  | 0.0042 seconds         |
./spec/models/banner_spec.rb[1:4:1:1]                                                          | passed  | 0.01931 seconds        |
./spec/models/banner_spec.rb[1:4:2:1]                                                          | passed  | 0.01934 seconds        |
./spec/models/budget/ballot/line_spec.rb[1:1:1]                                                | passed  | 0.17692 seconds        |
./spec/models/budget/ballot/line_spec.rb[1:1:2:1]                                              | passed  | 0.17929 seconds        |
./spec/models/budget/ballot/line_spec.rb[1:1:2:2]                                              | passed  | 0.50574 seconds        |
./spec/models/budget/ballot/line_spec.rb[1:1:2:3]                                              | passed  | 8.76 seconds           |
./spec/models/budget/ballot/line_spec.rb[1:1:3:1]                                              | passed  | 0.17424 seconds        |
./spec/models/budget/ballot/line_spec.rb[1:1:3:2]                                              | passed  | 0.24172 seconds        |
./spec/models/budget/ballot/line_spec.rb[1:1:3:3]                                              | passed  | 0.53143 seconds        |
./spec/models/budget/ballot/line_spec.rb[1:1:3:4]                                              | passed  | 7.16 seconds           |
./spec/models/budget/ballot/line_spec.rb[1:1:4:1]                                              | passed  | 0.19603 seconds        |
./spec/models/budget/ballot/line_spec.rb[1:1:4:2]                                              | passed  | 0.19742 seconds        |
./spec/models/budget/ballot/line_spec.rb[1:2:1]                                                | passed  | 0.19715 seconds        |
./spec/models/budget/ballot/line_spec.rb[1:3:1:1]                                              | passed  | 0.30354 seconds        |
./spec/models/budget/ballot_spec.rb[1:1:1]                                                     | passed  | 0.13445 seconds        |
./spec/models/budget/ballot_spec.rb[1:1:2]                                                     | passed  | 0.19082 seconds        |
./spec/models/budget/ballot_spec.rb[1:2:1]                                                     | passed  | 0.2573 seconds         |
./spec/models/budget/ballot_spec.rb[1:2:2]                                                     | passed  | 0.29528 seconds        |
./spec/models/budget/ballot_spec.rb[1:2:3]                                                     | passed  | 0.28872 seconds        |
./spec/models/budget/ballot_spec.rb[1:3:1]                                                     | passed  | 0.30432 seconds        |
./spec/models/budget/ballot_spec.rb[1:3:2]                                                     | passed  | 0.28226 seconds        |
./spec/models/budget/ballot_spec.rb[1:4:1]                                                     | passed  | 0.21782 seconds        |
./spec/models/budget/ballot_spec.rb[1:4:2]                                                     | passed  | 0.14798 seconds        |
./spec/models/budget/content_block_spec.rb[1:1]                                                | passed  | 0.15456 seconds        |
./spec/models/budget/content_block_spec.rb[1:2]                                                | passed  | 0.14983 seconds        |
./spec/models/budget/content_block_spec.rb[1:3:1]                                              | passed  | 0.00547 seconds        |
./spec/models/budget/content_block_spec.rb[1:3:2]                                              | passed  | 0.00429 seconds        |
./spec/models/budget/group_spec.rb[1:1:1:1:1]                                                  | passed  | 0.12491 seconds        |
./spec/models/budget/group_spec.rb[1:1:1:2:1]                                                  | passed  | 0.12674 seconds        |
./spec/models/budget/group_spec.rb[1:1:1:3:1]                                                  | passed  | 0.16392 seconds        |
./spec/models/budget/group_spec.rb[1:2:1:1]                                                    | passed  | 0.14534 seconds        |
./spec/models/budget/group_spec.rb[1:2:1:2]                                                    | passed  | 0.14006 seconds        |
./spec/models/budget/group_spec.rb[1:2:1:3]                                                    | passed  | 0.14116 seconds        |
./spec/models/budget/group_spec.rb[1:2:1:4]                                                    | passed  | 0.14565 seconds        |
./spec/models/budget/group_spec.rb[1:2:2:1]                                                    | passed  | 0.15009 seconds        |
./spec/models/budget/group_spec.rb[1:2:2:2]                                                    | passed  | 0.14002 seconds        |
./spec/models/budget/group_spec.rb[1:2:2:3]                                                    | passed  | 0.14677 seconds        |
./spec/models/budget/group_spec.rb[1:2:3:1]                                                    | passed  | 0.15914 seconds        |
./spec/models/budget/group_spec.rb[1:2:3:2]                                                    | passed  | 0.13858 seconds        |
./spec/models/budget/group_spec.rb[1:2:3:3]                                                    | passed  | 0.1589 seconds         |
./spec/models/budget/group_spec.rb[1:2:4:1]                                                    | passed  | 0.14936 seconds        |
./spec/models/budget/group_spec.rb[1:2:4:2]                                                    | passed  | 0.16771 seconds        |
./spec/models/budget/group_spec.rb[1:2:4:3]                                                    | passed  | 0.1647 seconds         |
./spec/models/budget/group_spec.rb[1:3:1:1]                                                    | passed  | 0.26745 seconds        |
./spec/models/budget/group_spec.rb[1:3:1:2]                                                    | passed  | 0.14637 seconds        |
./spec/models/budget/group_spec.rb[1:3:1:3]                                                    | passed  | 0.1545 seconds         |
./spec/models/budget/group_spec.rb[1:4:1]                                                      | passed  | 0.37029 seconds        |
./spec/models/budget/group_spec.rb[1:4:2]                                                      | passed  | 0.12753 seconds        |
./spec/models/budget/group_spec.rb[1:4:3:1]                                                    | passed  | 0.14621 seconds        |
./spec/models/budget/heading_spec.rb[1:1:1:1:1]                                                | passed  | 0.13046 seconds        |
./spec/models/budget/heading_spec.rb[1:1:1:2:1]                                                | passed  | 0.14807 seconds        |
./spec/models/budget/heading_spec.rb[1:1:1:3:1]                                                | passed  | 0.13729 seconds        |
./spec/models/budget/heading_spec.rb[1:2:1:1]                                                  | passed  | 0.15399 seconds        |
./spec/models/budget/heading_spec.rb[1:2:1:2]                                                  | passed  | 0.15604 seconds        |
./spec/models/budget/heading_spec.rb[1:2:1:3]                                                  | passed  | 0.14807 seconds        |
./spec/models/budget/heading_spec.rb[1:2:1:4]                                                  | passed  | 0.15178 seconds        |
./spec/models/budget/heading_spec.rb[1:2:2:1]                                                  | passed  | 0.16741 seconds        |
./spec/models/budget/heading_spec.rb[1:2:2:2]                                                  | passed  | 0.16237 seconds        |
./spec/models/budget/heading_spec.rb[1:2:2:3]                                                  | passed  | 0.16588 seconds        |
./spec/models/budget/heading_spec.rb[1:2:3:1]                                                  | passed  | 0.17858 seconds        |
./spec/models/budget/heading_spec.rb[1:2:3:2]                                                  | passed  | 0.14893 seconds        |
./spec/models/budget/heading_spec.rb[1:2:3:3]                                                  | passed  | 0.16549 seconds        |
./spec/models/budget/heading_spec.rb[1:2:4:1]                                                  | passed  | 0.16777 seconds        |
./spec/models/budget/heading_spec.rb[1:2:4:2]                                                  | passed  | 0.157 seconds          |
./spec/models/budget/heading_spec.rb[1:2:4:3]                                                  | passed  | 0.16036 seconds        |
./spec/models/budget/heading_spec.rb[1:3:1]                                                    | passed  | 0.00412 seconds        |
./spec/models/budget/heading_spec.rb[1:4:1]                                                    | passed  | 0.26529 seconds        |
./spec/models/budget/heading_spec.rb[1:4:2]                                                    | passed  | 0.14222 seconds        |
./spec/models/budget/heading_spec.rb[1:4:3]                                                    | passed  | 0.14273 seconds        |
./spec/models/budget/heading_spec.rb[1:4:4]                                                    | passed  | 0.15575 seconds        |
./spec/models/budget/heading_spec.rb[1:4:5]                                                    | passed  | 0.15054 seconds        |
./spec/models/budget/heading_spec.rb[1:5:1]                                                    | passed  | 0.13921 seconds        |
./spec/models/budget/heading_spec.rb[1:5:2]                                                    | passed  | 0.1455 seconds         |
./spec/models/budget/heading_spec.rb[1:6:1]                                                    | passed  | 0.13302 seconds        |
./spec/models/budget/heading_spec.rb[1:6:2]                                                    | passed  | 0.12931 seconds        |
./spec/models/budget/heading_spec.rb[1:6:3]                                                    | passed  | 0.15881 seconds        |
./spec/models/budget/heading_spec.rb[1:6:4]                                                    | passed  | 0.12883 seconds        |
./spec/models/budget/heading_spec.rb[1:7:1]                                                    | passed  | 0.14457 seconds        |
./spec/models/budget/heading_spec.rb[1:7:2]                                                    | passed  | 0.1394 seconds         |
./spec/models/budget/heading_spec.rb[1:7:3]                                                    | passed  | 0.13427 seconds        |
./spec/models/budget/heading_spec.rb[1:7:4]                                                    | passed  | 0.1322 seconds         |
./spec/models/budget/heading_spec.rb[1:8:1]                                                    | passed  | 0.16454 seconds        |
./spec/models/budget/heading_spec.rb[1:9:1]                                                    | passed  | 0.295 seconds          |
./spec/models/budget/heading_spec.rb[1:9:2]                                                    | passed  | 0.30986 seconds        |
./spec/models/budget/heading_spec.rb[1:10:1]                                                   | passed  | 0.30086 seconds        |
./spec/models/budget/heading_spec.rb[1:10:2]                                                   | passed  | 0.13559 seconds        |
./spec/models/budget/heading_spec.rb[1:10:3]                                                   | passed  | 0.14759 seconds        |
./spec/models/budget/heading_spec.rb[1:11:1]                                                   | passed  | 0.51579 seconds        |
./spec/models/budget/heading_spec.rb[1:12:1]                                                   | passed  | 0.1292 seconds         |
./spec/models/budget/heading_spec.rb[1:12:2]                                                   | passed  | 0.14258 seconds        |
./spec/models/budget/heading_spec.rb[1:12:3]                                                   | passed  | 0.16415 seconds        |
./spec/models/budget/investment_spec.rb[1:1:1:1:1]                                             | passed  | 0.18045 seconds        |
./spec/models/budget/investment_spec.rb[1:1:1:1:2]                                             | passed  | 0.18637 seconds        |
./spec/models/budget/investment_spec.rb[1:1:1:2:1]                                             | passed  | 0.16712 seconds        |
./spec/models/budget/investment_spec.rb[1:1:1:2:2]                                             | passed  | 0.19034 seconds        |
./spec/models/budget/investment_spec.rb[1:1:1:2:3]                                             | passed  | 0.18621 seconds        |
./spec/models/budget/investment_spec.rb[1:1:1:2:4]                                             | passed  | 0.20122 seconds        |
./spec/models/budget/investment_spec.rb[1:1:1:3:1]                                             | passed  | 0.1655 seconds         |
./spec/models/budget/investment_spec.rb[1:1:1:3:2]                                             | passed  | 0.19221 seconds        |
./spec/models/budget/investment_spec.rb[1:1:1:3:3]                                             | passed  | 0.18436 seconds        |
./spec/models/budget/investment_spec.rb[1:1:1:3:4]                                             | passed  | 0.17052 seconds        |
./spec/models/budget/investment_spec.rb[1:1:2:1:1]                                             | passed  | 0.15023 seconds        |
./spec/models/budget/investment_spec.rb[1:1:3:1:1]                                             | passed  | 0.22552 seconds        |
./spec/models/budget/investment_spec.rb[1:1:3:1:2]                                             | passed  | 0.21953 seconds        |
./spec/models/budget/investment_spec.rb[1:1:3:1:3]                                             | passed  | 0.208 seconds          |
./spec/models/budget/investment_spec.rb[1:1:3:1:4]                                             | passed  | 0.23577 seconds        |
./spec/models/budget/investment_spec.rb[1:1:3:2:1]                                             | passed  | 0.23011 seconds        |
./spec/models/budget/investment_spec.rb[1:1:3:2:2]                                             | passed  | 0.23745 seconds        |
./spec/models/budget/investment_spec.rb[1:1:3:2:3]                                             | passed  | 0.44671 seconds        |
./spec/models/budget/investment_spec.rb[1:1:3:3:1]                                             | passed  | 0.25173 seconds        |
./spec/models/budget/investment_spec.rb[1:1:3:3:2]                                             | passed  | 0.22719 seconds        |
./spec/models/budget/investment_spec.rb[1:1:3:3:3]                                             | passed  | 0.22105 seconds        |
./spec/models/budget/investment_spec.rb[1:1:3:4:1]                                             | passed  | 0.25204 seconds        |
./spec/models/budget/investment_spec.rb[1:1:3:4:2]                                             | passed  | 0.26591 seconds        |
./spec/models/budget/investment_spec.rb[1:1:3:4:3]                                             | passed  | 0.27181 seconds        |
./spec/models/budget/investment_spec.rb[1:1:4:1]                                               | passed  | 0.57312 seconds        |
./spec/models/budget/investment_spec.rb[1:1:4:2:1]                                             | passed  | 0.94278 seconds        |
./spec/models/budget/investment_spec.rb[1:1:4:2:2]                                             | passed  | 1.47 seconds           |
./spec/models/budget/investment_spec.rb[1:1:4:2:3]                                             | passed  | 0.89677 seconds        |
./spec/models/budget/investment_spec.rb[1:1:4:3:1]                                             | passed  | 0.56505 seconds        |
./spec/models/budget/investment_spec.rb[1:1:4:3:2]                                             | passed  | 0.92755 seconds        |
./spec/models/budget/investment_spec.rb[1:1:4:4:1]                                             | passed  | 0.58321 seconds        |
./spec/models/budget/investment_spec.rb[1:1:4:4:2]                                             | passed  | 0.68153 seconds        |
./spec/models/budget/investment_spec.rb[1:1:4:4:3]                                             | passed  | 0.55203 seconds        |
./spec/models/budget/investment_spec.rb[1:1:5:1]                                               | passed  | 0.20396 seconds        |
./spec/models/budget/investment_spec.rb[1:1:5:2:1]                                             | passed  | 0.19296 seconds        |
./spec/models/budget/investment_spec.rb[1:1:5:2:2]                                             | passed  | 0.17936 seconds        |
./spec/models/budget/investment_spec.rb[1:1:5:2:3]                                             | passed  | 0.1937 seconds         |
./spec/models/budget/investment_spec.rb[1:1:5:2:4]                                             | passed  | 0.23516 seconds        |
./spec/models/budget/investment_spec.rb[1:1:5:2:5]                                             | passed  | 0.21788 seconds        |
./spec/models/budget/investment_spec.rb[1:2]                                                   | passed  | 0.13804 seconds        |
./spec/models/budget/investment_spec.rb[1:3]                                                   | passed  | 0.13479 seconds        |
./spec/models/budget/investment_spec.rb[1:4:1]                                                 | passed  | 0.1505 seconds         |
./spec/models/budget/investment_spec.rb[1:4:2]                                                 | passed  | 0.16437 seconds        |
./spec/models/budget/investment_spec.rb[1:4:3]                                                 | passed  | 0.14512 seconds        |
./spec/models/budget/investment_spec.rb[1:5]                                                   | passed  | 0.17774 seconds        |
./spec/models/budget/investment_spec.rb[1:6]                                                   | passed  | 0.16831 seconds        |
./spec/models/budget/investment_spec.rb[1:7]                                                   | passed  | 0.15065 seconds        |
./spec/models/budget/investment_spec.rb[1:8:1]                                                 | passed  | 0.14651 seconds        |
./spec/models/budget/investment_spec.rb[1:8:2]                                                 | passed  | 0.14506 seconds        |
./spec/models/budget/investment_spec.rb[1:8:3]                                                 | passed  | 0.14493 seconds        |
./spec/models/budget/investment_spec.rb[1:9:1]                                                 | passed  | 0.14359 seconds        |
./spec/models/budget/investment_spec.rb[1:9:2]                                                 | passed  | 0.14778 seconds        |
./spec/models/budget/investment_spec.rb[1:9:3]                                                 | passed  | 0.1467 seconds         |
./spec/models/budget/investment_spec.rb[1:10:1]                                                | passed  | 0.15314 seconds        |
./spec/models/budget/investment_spec.rb[1:10:2]                                                | passed  | 0.16245 seconds        |
./spec/models/budget/investment_spec.rb[1:11:1]                                                | passed  | 0.18416 seconds        |
./spec/models/budget/investment_spec.rb[1:11:2]                                                | passed  | 0.18189 seconds        |
./spec/models/budget/investment_spec.rb[1:12:1]                                                | passed  | 0.16472 seconds        |
./spec/models/budget/investment_spec.rb[1:12:2]                                                | passed  | 1.33 seconds           |
./spec/models/budget/investment_spec.rb[1:13:1]                                                | passed  | 0.16768 seconds        |
./spec/models/budget/investment_spec.rb[1:13:2]                                                | passed  | 1.3 seconds            |
./spec/models/budget/investment_spec.rb[1:14:1]                                                | passed  | 0.17853 seconds        |
./spec/models/budget/investment_spec.rb[1:14:2]                                                | passed  | 0.17498 seconds        |
./spec/models/budget/investment_spec.rb[1:14:3]                                                | passed  | 1.35 seconds           |
./spec/models/budget/investment_spec.rb[1:15:1]                                                | passed  | 0.17796 seconds        |
./spec/models/budget/investment_spec.rb[1:15:2]                                                | passed  | 0.18675 seconds        |
./spec/models/budget/investment_spec.rb[1:15:3]                                                | passed  | 0.17316 seconds        |
./spec/models/budget/investment_spec.rb[1:15:4]                                                | passed  | 0.17788 seconds        |
./spec/models/budget/investment_spec.rb[1:16:1]                                                | passed  | 0.17272 seconds        |
./spec/models/budget/investment_spec.rb[1:16:2]                                                | passed  | 0.17597 seconds        |
./spec/models/budget/investment_spec.rb[1:16:3]                                                | passed  | 0.16893 seconds        |
./spec/models/budget/investment_spec.rb[1:16:4]                                                | passed  | 0.17413 seconds        |
./spec/models/budget/investment_spec.rb[1:17:1]                                                | passed  | 0.16939 seconds        |
./spec/models/budget/investment_spec.rb[1:17:2]                                                | passed  | 0.18251 seconds        |
./spec/models/budget/investment_spec.rb[1:17:3]                                                | passed  | 0.17185 seconds        |
./spec/models/budget/investment_spec.rb[1:17:4]                                                | passed  | 0.16221 seconds        |
./spec/models/budget/investment_spec.rb[1:18:1]                                                | passed  | 0.32887 seconds        |
./spec/models/budget/investment_spec.rb[1:19:1]                                                | passed  | 0.31058 seconds        |
./spec/models/budget/investment_spec.rb[1:20:1]                                                | passed  | 0.35699 seconds        |
./spec/models/budget/investment_spec.rb[1:20:2]                                                | passed  | 0.20343 seconds        |
./spec/models/budget/investment_spec.rb[1:21:1]                                                | passed  | 0.3389 seconds         |
./spec/models/budget/investment_spec.rb[1:21:2]                                                | passed  | 0.18178 seconds        |
./spec/models/budget/investment_spec.rb[1:21:3]                                                | passed  | 0.18945 seconds        |
./spec/models/budget/investment_spec.rb[1:22:1]                                                | passed  | 0.18283 seconds        |
./spec/models/budget/investment_spec.rb[1:22:2]                                                | passed  | 0.00625 seconds        |
./spec/models/budget/investment_spec.rb[1:22:3:1]                                              | passed  | 0.22411 seconds        |
./spec/models/budget/investment_spec.rb[1:22:4:1]                                              | passed  | 0.27452 seconds        |
./spec/models/budget/investment_spec.rb[1:22:5:1]                                              | passed  | 0.26014 seconds        |
./spec/models/budget/investment_spec.rb[1:22:6:1]                                              | passed  | 0.25465 seconds        |
./spec/models/budget/investment_spec.rb[1:22:7:1]                                              | passed  | 0.2589 seconds         |
./spec/models/budget/investment_spec.rb[1:23:1:1]                                              | passed  | 0.17104 seconds        |
./spec/models/budget/investment_spec.rb[1:23:1:2]                                              | passed  | 0.16549 seconds        |
./spec/models/budget/investment_spec.rb[1:23:2:1]                                              | passed  | 0.20064 seconds        |
./spec/models/budget/investment_spec.rb[1:23:2:2]                                              | passed  | 0.17402 seconds        |
./spec/models/budget/investment_spec.rb[1:23:3:1]                                              | passed  | 0.15881 seconds        |
./spec/models/budget/investment_spec.rb[1:23:3:2]                                              | passed  | 0.17182 seconds        |
./spec/models/budget/investment_spec.rb[1:23:4:1]                                              | passed  | 0.18199 seconds        |
./spec/models/budget/investment_spec.rb[1:23:4:2]                                              | passed  | 0.16208 seconds        |
./spec/models/budget/investment_spec.rb[1:23:4:3]                                              | passed  | 0.19983 seconds        |
./spec/models/budget/investment_spec.rb[1:23:4:4]                                              | passed  | 0.17239 seconds        |
./spec/models/budget/investment_spec.rb[1:23:5:1]                                              | passed  | 0.17107 seconds        |
./spec/models/budget/investment_spec.rb[1:23:5:2]                                              | passed  | 0.15984 seconds        |
./spec/models/budget/investment_spec.rb[1:23:5:3]                                              | passed  | 0.34722 seconds        |
./spec/models/budget/investment_spec.rb[1:23:5:4]                                              | passed  | 0.18232 seconds        |
./spec/models/budget/investment_spec.rb[1:23:6:1]                                              | passed  | 0.15873 seconds        |
./spec/models/budget/investment_spec.rb[1:23:6:2]                                              | passed  | 0.3139 seconds         |
./spec/models/budget/investment_spec.rb[1:23:7:1]                                              | passed  | 0.16481 seconds        |
./spec/models/budget/investment_spec.rb[1:23:7:2]                                              | passed  | 0.36528 seconds        |
./spec/models/budget/investment_spec.rb[1:23:8:1]                                              | passed  | 0.32234 seconds        |
./spec/models/budget/investment_spec.rb[1:23:8:2]                                              | passed  | 0.16058 seconds        |
./spec/models/budget/investment_spec.rb[1:23:9:1]                                              | passed  | 0.16415 seconds        |
./spec/models/budget/investment_spec.rb[1:23:9:2]                                              | passed  | 0.35022 seconds        |
./spec/models/budget/investment_spec.rb[1:23:10:1]                                             | passed  | 0.17644 seconds        |
./spec/models/budget/investment_spec.rb[1:23:10:2]                                             | passed  | 0.17267 seconds        |
./spec/models/budget/investment_spec.rb[1:23:11:1]                                             | passed  | 0.30998 seconds        |
./spec/models/budget/investment_spec.rb[1:23:11:2]                                             | passed  | 0.15409 seconds        |
./spec/models/budget/investment_spec.rb[1:23:11:3]                                             | passed  | 0.16434 seconds        |
./spec/models/budget/investment_spec.rb[1:23:12:1]                                             | passed  | 0.32055 seconds        |
./spec/models/budget/investment_spec.rb[1:23:12:2]                                             | passed  | 0.30903 seconds        |
./spec/models/budget/investment_spec.rb[1:23:13:1]                                             | passed  | 0.15902 seconds        |
./spec/models/budget/investment_spec.rb[1:23:13:2]                                             | passed  | 0.15873 seconds        |
./spec/models/budget/investment_spec.rb[1:23:13:3]                                             | passed  | 0.1676 seconds         |
./spec/models/budget/investment_spec.rb[1:23:13:4]                                             | passed  | 0.18212 seconds        |
./spec/models/budget/investment_spec.rb[1:24:1]                                                | passed  | 0.2221 seconds         |
./spec/models/budget/investment_spec.rb[1:24:2]                                                | passed  | 0.21276 seconds        |
./spec/models/budget/investment_spec.rb[1:24:3]                                                | passed  | 0.22273 seconds        |
./spec/models/budget/investment_spec.rb[1:24:4]                                                | passed  | 0.22158 seconds        |
./spec/models/budget/investment_spec.rb[1:24:5]                                                | passed  | 0.21045 seconds        |
./spec/models/budget/investment_spec.rb[1:24:6]                                                | passed  | 0.21788 seconds        |
./spec/models/budget/investment_spec.rb[1:25:1:1]                                              | passed  | 0.19533 seconds        |
./spec/models/budget/investment_spec.rb[1:25:1:2]                                              | passed  | 0.19902 seconds        |
./spec/models/budget/investment_spec.rb[1:25:1:3]                                              | passed  | 0.17887 seconds        |
./spec/models/budget/investment_spec.rb[1:25:2:1]                                              | passed  | 0.19296 seconds        |
./spec/models/budget/investment_spec.rb[1:25:2:2]                                              | passed  | 0.17479 seconds        |
./spec/models/budget/investment_spec.rb[1:25:2:3:1]                                            | passed  | 0.1854 seconds         |
./spec/models/budget/investment_spec.rb[1:26:1:1]                                              | passed  | 0.17256 seconds        |
./spec/models/budget/investment_spec.rb[1:26:1:2]                                              | passed  | 0.20674 seconds        |
./spec/models/budget/investment_spec.rb[1:26:1:3]                                              | passed  | 0.17212 seconds        |
./spec/models/budget/investment_spec.rb[1:26:1:4]                                              | passed  | 0.1984 seconds         |
./spec/models/budget/investment_spec.rb[1:26:1:5]                                              | passed  | 0.20823 seconds        |
./spec/models/budget/investment_spec.rb[1:26:1:6]                                              | passed  | 0.21238 seconds        |
./spec/models/budget/investment_spec.rb[1:26:1:7]                                              | passed  | 0.23418 seconds        |
./spec/models/budget/investment_spec.rb[1:26:1:8]                                              | passed  | 0.23236 seconds        |
./spec/models/budget/investment_spec.rb[1:26:1:9]                                              | passed  | 0.17492 seconds        |
./spec/models/budget/investment_spec.rb[1:26:1:10]                                             | passed  | 0.23336 seconds        |
./spec/models/budget/investment_spec.rb[1:26:1:11]                                             | passed  | 0.21743 seconds        |
./spec/models/budget/investment_spec.rb[1:26:1:12]                                             | passed  | 0.23002 seconds        |
./spec/models/budget/investment_spec.rb[1:26:1:13:1]                                           | passed  | 0.21851 seconds        |
./spec/models/budget/investment_spec.rb[1:26:1:13:2]                                           | passed  | 0.27225 seconds        |
./spec/models/budget/investment_spec.rb[1:27:1]                                                | passed  | 0.20124 seconds        |
./spec/models/budget/investment_spec.rb[1:27:2]                                                | passed  | 0.1776 seconds         |
./spec/models/budget/investment_spec.rb[1:28:1:1]                                              | passed  | 0.48883 seconds        |
./spec/models/budget/investment_spec.rb[1:28:1:2]                                              | passed  | 0.77042 seconds        |
./spec/models/budget/investment_spec.rb[1:29:1]                                                | passed  | 0.15947 seconds        |
./spec/models/budget/investment_spec.rb[1:29:2]                                                | passed  | 0.15912 seconds        |
./spec/models/budget/investment_spec.rb[1:30:1]                                                | passed  | 0.19683 seconds        |
./spec/models/budget/investment_spec.rb[1:31:1]                                                | passed  | 0.33168 seconds        |
./spec/models/budget/investment_spec.rb[1:32:1:1:1]                                            | passed  | 0.17432 seconds        |
./spec/models/budget/investment_spec.rb[1:32:1:1:2]                                            | passed  | 0.18474 seconds        |
./spec/models/budget/investment_spec.rb[1:32:1:1:3]                                            | passed  | 0.20919 seconds        |
